Modell	LearningType	LearningRate	Total_Paramter	Trainable_Parameter	Non_Trainable_Parameter	Results	Accuracy_Loss
SciBERT	AllNetworkTrain	5e-5	109 920 002	109 920 002	0	5e-05 [14, [0.25713762640953064, 0.929411768913269], [0.43079397082328796, 0.8666666746139526], [0.7083832025527954, 0.6100000143051147]]	6/6 [==============================] - 60s 10s/step - loss: 8.6303e-04 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.2168 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	5e-5	109 920 002	109 920 002	0	5e-05 [15, [0.24980278313159943, 0.8941176533699036], [0.3534974455833435, 0.9333333373069763], [0.6452645659446716, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.1806 - sparse_categorical_accuracy: 0.9412 - val_loss: 0.5483 - val_sparse_categorical_accuracy: 0.7333
SciBERT	AllNetworkTrain	1e-6	109 920 002	109 920 002	0	1e-06 [49, [0.18764975666999817, 0.9882352948188782], [0.461665540933609, 0.8666666746139526], [0.7635656595230103, 0.6399999856948853]]	6/6 [==============================] - 60s 10s/step - loss: 0.1712 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.4693 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	1e-6	109 920 002	109 920 002	0	1e-06 [49, [0.24713875353336334, 0.9529411792755127], [0.4425954222679138, 0.800000011920929], [0.7138399481773376, 0.6700000166893005]]	6/6 [==============================] - 59s 10s/step - loss: 0.2091 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.4572 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-6	109 920 002	109 920 002	0	1e-06 [82, [0.1082780584692955, 1.0], [0.3769354522228241, 0.8666666746139526], [0.8375467658042908, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.0991 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.3900 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	1e-6	109 920 002	109 920 002	0	1e-06 [64, [0.18720564246177673, 0.9647058844566345], [0.4272046983242035, 0.800000011920929], [0.7565610408782959, 0.6299999952316284]]	6/6 [==============================] - 60s 10s/step - loss: 0.1624 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.4526 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	1e-6	109 920 002	109 920 002	0	1e-06 [64, [0.17985160648822784, 0.9882352948188782], [0.4623490571975708, 0.800000011920929], [0.7779493927955627, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.1641 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.4667 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	2e-6	109 920 002	109 920 002	0	2e-06 [87, [0.01770062744617462, 1.0], [0.34202200174331665, 0.8666666746139526], [1.2274703979492188, 0.6700000166893005]]	6/6 [==============================] - 59s 10s/step - loss: 0.0183 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.3797 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	2e-6	109 920 002	109 920 002	0	2e-06 [65, [0.04191134124994278, 1.0], [0.34097665548324585, 0.8666666746139526], [0.8640182614326477, 0.6899999976158142]]	6/6 [==============================] - 59s 10s/step - loss: 0.0412 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4133 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	2e-6	109 920 002	109 920 002	0	2e-06 [21, [0.49094468355178833, 0.8352941274642944], [0.5846802592277527, 0.7333333492279053], [0.6843960285186768, 0.6000000238418579]]	6/6 [==============================] - 59s 10s/step - loss: 0.2475 - sparse_categorical_accuracy: 0.9765 - val_loss: 0.7511 - val_sparse_categorical_accuracy: 0.5333
SciBERT	AllNetworkTrain	2e-6	109 920 002	109 920 002	0	2e-06 [38, [0.18104198575019836, 0.9647058844566345], [0.39375075697898865, 0.8666666746139526], [0.8109493255615234, 0.6399999856948853]]	6/6 [==============================] - 60s 10s/step - loss: 0.0888 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.4600 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	2e-6	109 920 002	109 920 002	0	2e-06 [58, [0.05265168100595474, 1.0], [0.3819299638271332, 0.8666666746139526], [1.043808102607727, 0.6499999761581421]]	6/6 [==============================] - 59s 10s/step - loss: 0.0520 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4986 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	5e-6	109 920 002	109 920 002	0	5e-06 [28, [0.06775227934122086, 1.0], [0.3941307067871094, 0.800000011920929], [0.9784771800041199, 0.6200000047683716]]	6/6 [==============================] - 61s 10s/step - loss: 0.0253 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7117 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	5e-6	109 920 002	109 920 002	0	5e-06 [25, [0.12644436955451965, 0.9882352948188782], [0.4179859161376953, 0.8666666746139526], [0.8337633013725281, 0.6600000262260437]]	6/6 [==============================] - 60s 10s/step - loss: 0.0383 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5302 - val_sparse_categorical_accuracy: 0.8667
SciBERT	AllNetworkTrain	5e-6	109 920 002	109 920 002	0	5e-06 [19, [0.31093063950538635, 0.9176470637321472], [0.5170294642448425, 0.7333333492279053], [0.7005026936531067, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.0587 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5876 - val_sparse_categorical_accuracy: 0.7333
SciBERT	AllNetworkTrain	5e-6	109 920 002	109 920 002	0	5e-06 [21, [0.208462193608284, 0.9647058844566345], [0.49779585003852844, 0.800000011920929], [0.7328639030456543, 0.6499999761581421]]	6/6 [==============================] - 60s 10s/step - loss: 0.0608 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5933 - val_sparse_categorical_accuracy: 0.8000
SciBERT	AllNetworkTrain	5e-6	109 920 002	109 920 002	0	5e-06 [30, [0.037285614758729935, 1.0], [0.44136857986450195, 0.800000011920929], [0.9490160942077637, 0.6800000071525574]]	6/6 [==============================] - 60s 10s/step - loss: 0.0163 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7008 - val_sparse_categorical_accuracy: 0.8000
SciBERT	OnlyClassifier	1e-4	109 920 002	1 538	109 918 464	0.0001 [210, [0.5297761559486389, 0.7529411911964417], [0.5679810643196106, 0.7333333492279053], [0.6690300107002258, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5374 - sparse_categorical_accuracy: 0.7412 - val_loss: 0.5751 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	1e-4	109 920 002	1 538	109 918 464	0.0001 [187, [0.5460093021392822, 0.7529411911964417], [0.5801594853401184, 0.7333333492279053], [0.6622414588928223, 0.6299999952316284]]	6/6 [==============================] - 29s 5s/step - loss: 0.5722 - sparse_categorical_accuracy: 0.7176 - val_loss: 0.5839 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-4	109 920 002	1 538	109 918 464	0.0001 [164, [0.5512475371360779, 0.7411764860153198], [0.5854408144950867, 0.7333333492279053], [0.6599249243736267, 0.6399999856948853]]	6/6 [==============================] - 30s 5s/step - loss: 0.5471 - sparse_categorical_accuracy: 0.7765 - val_loss: 0.5880 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-4	109 920 002	1 538	109 918 464	0.0001 [206, [0.5352012515068054, 0.7529411911964417], [0.5841312408447266, 0.800000011920929], [0.6676450967788696, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5322 - sparse_categorical_accuracy: 0.7294 - val_loss: 0.5858 - val_sparse_categorical_accuracy: 0.8000
SciBERT	OnlyClassifier	1e-4	109 920 002	1 538	109 918 464	0.0001 [187, [0.5380070209503174, 0.7529411911964417], [0.5708127617835999, 0.7333333492279053], [0.6588842272758484, 0.6299999952316284]]	6/6 [==============================] - 30s 5s/step - loss: 0.5338 - sparse_categorical_accuracy: 0.7294 - val_loss: 0.5720 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	2e-4	109 920 002	1 538	109 918 464	0.0002 [117, [0.5248559713363647, 0.7647058963775635], [0.5733312964439392, 0.7333333492279053], [0.667213499546051, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5340 - sparse_categorical_accuracy: 0.7412 - val_loss: 0.5754 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	2e-4	109 920 002	1 538	109 918 464	0.0002 [133, [0.5166270732879639, 0.7529411911964417], [0.5822460055351257, 0.7333333492279053], [0.6673568487167358, 0.6299999952316284]]	6/6 [==============================] - 30s 5s/step - loss: 0.5126 - sparse_categorical_accuracy: 0.8118 - val_loss: 0.5888 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	2e-4	109 920 002	1 538	109 918 464	0.0002 [141, [0.5138084292411804, 0.7764706015586853], [0.5670179724693298, 0.800000011920929], [0.6628793478012085, 0.6399999856948853]]	6/6 [==============================] - 29s 5s/step - loss: 0.5263 - sparse_categorical_accuracy: 0.7294 - val_loss: 0.5713 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	2e-4	109 920 002	1 538	109 918 464	0.0002 [150, [0.5028945207595825, 0.7882353067398071], [0.5632898807525635, 0.800000011920929], [0.6663663387298584, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.4834 - sparse_categorical_accuracy: 0.7765 - val_loss: 0.5769 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	2e-4	109 920 002	1 538	109 918 464	0.0002 [98, [0.5398268103599548, 0.7529411911964417], [0.5779191851615906, 0.800000011920929], [0.6656074523925781, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5328 - sparse_categorical_accuracy: 0.7529 - val_loss: 0.5848 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	5e-4	109 920 002	1 538	109 918 464	0.0005 [68, [0.5063230395317078, 0.7647058963775635], [0.565685510635376, 0.7333333492279053], [0.6909569501876831, 0.6299999952316284]]	6/6 [==============================] - 30s 5s/step - loss: 0.4943 - sparse_categorical_accuracy: 0.7647 - val_loss: 0.5753 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	5e-4	109 920 002	1 538	109 918 464	0.0005 [61, [0.5132995843887329, 0.7647058963775635], [0.5534146428108215, 0.7333333492279053], [0.6671627163887024, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.5203 - sparse_categorical_accuracy: 0.7765 - val_loss: 0.5851 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-4	109 920 002	1 538	109 918 464	0.0005 [81, [0.48625367879867554, 0.800000011920929], [0.5712368488311768, 0.800000011920929], [0.6706306338310242, 0.6499999761581421]]	6/6 [==============================] - 30s 5s/step - loss: 0.4644 - sparse_categorical_accuracy: 0.8118 - val_loss: 0.5740 - val_sparse_categorical_accuracy: 0.7333
SciBERT	OnlyClassifier	5e-4	109 920 002	1 538	109 918 464	0.0005 [69, [0.5056660175323486, 0.7647058963775635], [0.5755338072776794, 0.7333333492279053], [0.6739019155502319, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5141 - sparse_categorical_accuracy: 0.7529 - val_loss: 0.5770 - val_sparse_categorical_accuracy: 0.8000
SciBERT	OnlyClassifier	5e-4	109 920 002	1 538	109 918 464	0.0005 [114, [0.4528932571411133, 0.8117647171020508], [0.5568137764930725, 0.800000011920929], [0.6985986828804016, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.4902 - sparse_categorical_accuracy: 0.8235 - val_loss: 0.5576 - val_sparse_categorical_accuracy: 0.8000
SciBERT	OnlyClassifier	1e-5	109 920 002	1 538	109 918 464	1e-05 [512, [0.6178494691848755, 0.6470588445663452], [0.6030586361885071, 0.6666666865348816], [0.6685914397239685, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6273 - sparse_categorical_accuracy: 0.6588 - val_loss: 0.6031 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-5	109 920 002	1 538	109 918 464	1e-05 [563, [0.6027686595916748, 0.6823529601097107], [0.6128162741661072, 0.6666666865348816], [0.6678760647773743, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6170 - sparse_categorical_accuracy: 0.6706 - val_loss: 0.6130 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-5	109 920 002	1 538	109 918 464	1e-05 [161, [0.6471306085586548, 0.6352941393852234], [0.6397351026535034, 0.6666666865348816], [0.679757297039032, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6594 - sparse_categorical_accuracy: 0.6471 - val_loss: 0.6400 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-5	109 920 002	1 538	109 918 464	1e-05 [699, [0.5952163934707642, 0.6823529601097107], [0.6076647639274597, 0.6666666865348816], [0.6568750143051147, 0.6100000143051147]]	6/6 [==============================] - 29s 5s/step - loss: 0.6056 - sparse_categorical_accuracy: 0.6706 - val_loss: 0.6077 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-5	109 920 002	1 538	109 918 464	1e-05 [601, [0.6144934296607971, 0.6352941393852234], [0.600252091884613, 0.6666666865348816], [0.669006884098053, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6172 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6005 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-5	109 920 002	1 538	109 918 464	2e-05 [402, [0.5869042873382568, 0.6705882549285889], [0.6003046035766602, 0.6666666865348816], [0.6630123257637024, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.5913 - sparse_categorical_accuracy: 0.6941 - val_loss: 0.6011 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-5	109 920 002	1 538	109 918 464	2e-05 [409, [0.5984853506088257, 0.658823549747467], [0.5914627909660339, 0.6666666865348816], [0.6640827655792236, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6200 - sparse_categorical_accuracy: 0.6824 - val_loss: 0.5924 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-5	109 920 002	1 538	109 918 464	2e-05 [403, [0.5870206952095032, 0.7058823704719543], [0.5923629403114319, 0.6666666865348816], [0.6558980345726013, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.5830 - sparse_categorical_accuracy: 0.7647 - val_loss: 0.5926 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-5	109 920 002	1 538	109 918 464	2e-05 [279, [0.605208158493042, 0.6705882549285889], [0.6137415170669556, 0.6666666865348816], [0.6707027554512024, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6283 - sparse_categorical_accuracy: 0.6471 - val_loss: 0.6140 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-5	109 920 002	1 538	109 918 464	2e-05 [235, [0.6159887909889221, 0.6470588445663452], [0.6204975843429565, 0.6666666865348816], [0.6659003496170044, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6191 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6208 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-5	109 920 002	1 538	109 918 464	5e-05 [163, [0.5933789610862732, 0.6823529601097107], [0.6013984680175781, 0.6666666865348816], [0.6610968708992004, 0.5899999737739563]]	6/6 [==============================] - 30s 5s/step - loss: 0.5844 - sparse_categorical_accuracy: 0.7059 - val_loss: 0.6023 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-5	109 920 002	1 538	109 918 464	5e-05 [227, [0.5710160136222839, 0.7176470756530762], [0.6060570478439331, 0.6666666865348816], [0.6680784821510315, 0.5899999737739563]]	6/6 [==============================] - 30s 5s/step - loss: 0.5757 - sparse_categorical_accuracy: 0.7059 - val_loss: 0.6063 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-5	109 920 002	1 538	109 918 464	5e-05 [259, [0.5667815804481506, 0.729411780834198], [0.5972902178764343, 0.7333333492279053], [0.6616306304931641, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.5690 - sparse_categorical_accuracy: 0.7059 - val_loss: 0.6010 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-5	109 920 002	1 538	109 918 464	5e-05 [163, [0.5873845219612122, 0.7058823704719543], [0.594420850276947, 0.6666666865348816], [0.6697955131530762, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.5944 - sparse_categorical_accuracy: 0.6706 - val_loss: 0.5963 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-5	109 920 002	1 538	109 918 464	5e-05 [220, [0.5714819431304932, 0.7058823704719543], [0.5978142619132996, 0.6666666865348816], [0.6599371433258057, 0.6200000047683716]]	6/6 [==============================] - 30s 5s/step - loss: 0.5654 - sparse_categorical_accuracy: 0.7059 - val_loss: 0.5994 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-6	109 920 002	1 538	109 918 464	1e-06 [1000, [0.646926999092102, 0.6235294342041016], [0.6392176151275635, 0.6666666865348816], [0.6760128736495972, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6510 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6392 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-6	109 920 002	1 538	109 918 464	1e-06 [736, [0.6594829559326172, 0.6117647290229797], [0.6648539304733276, 0.6000000238418579], [0.6842209696769714, 0.6000000238418579]]	6/6 [==============================] - 29s 5s/step - loss: 0.6582 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6649 - val_sparse_categorical_accuracy: 0.6000
SciBERT	OnlyClassifier	1e-6	109 920 002	1 538	109 918 464	1e-06 [1000, [0.661378800868988, 0.6117647290229797], [0.649986207485199, 0.6666666865348816], [0.6753024458885193, 0.6000000238418579]]	6/6 [==============================] - 31s 5s/step - loss: 0.6583 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6500 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	1e-6	109 920 002	1 538	109 918 464	1e-06 [1000, [0.6521096229553223, 0.6235294342041016], [0.6622451543807983, 0.6000000238418579], [0.6733180284500122, 0.6000000238418579]]	6/6 [==============================] - 31s 5s/step - loss: 0.6519 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6622 - val_sparse_categorical_accuracy: 0.6000
SciBERT	OnlyClassifier	1e-6	109 920 002	1 538	109 918 464	1e-06 [1000, [0.6516706943511963, 0.6117647290229797], [0.6560846567153931, 0.6000000238418579], [0.6626156568527222, 0.6000000238418579]]	6/6 [==============================] - 30s 5s/step - loss: 0.6375 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6561 - val_sparse_categorical_accuracy: 0.6000
SciBERT	OnlyClassifier	2e-6	109 920 002	1 538	109 918 464	2e-06 [312, [0.6661712527275085, 0.6117647290229797], [0.6503745913505554, 0.6666666865348816], [0.6691348552703857, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.6726 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6504 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-6	109 920 002	1 538	109 918 464	2e-06 [1000, [0.6564614772796631, 0.6352941393852234], [0.6291037797927856, 0.6666666865348816], [0.6770424842834473, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6625 - sparse_categorical_accuracy: 0.6471 - val_loss: 0.6291 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-6	109 920 002	1 538	109 918 464	2e-06 [519, [0.6468384861946106, 0.6352941393852234], [0.6449936628341675, 0.6000000238418579], [0.669685959815979, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6804 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6451 - val_sparse_categorical_accuracy: 0.6000
SciBERT	OnlyClassifier	2e-6	109 920 002	1 538	109 918 464	2e-06 [1000, [0.636371910572052, 0.6352941393852234], [0.6419214606285095, 0.6666666865348816], [0.6695826649665833, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6488 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6419 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	2e-6	109 920 002	1 538	109 918 464	2e-06 [538, [0.6446215510368347, 0.6235294342041016], [0.6366363763809204, 0.6666666865348816], [0.6688294410705566, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6561 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6367 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-6	109 920 002	1 538	109 918 464	5e-06 [94, [0.6637052297592163, 0.6117647290229797], [0.6698153614997864, 0.6000000238418579], [0.663849413394928, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.6757 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6700 - val_sparse_categorical_accuracy: 0.6000
SciBERT	OnlyClassifier	5e-6	109 920 002	1 538	109 918 464	5e-06 [241, [0.6518761515617371, 0.6352941393852234], [0.6444739699363708, 0.6666666865348816], [0.6801708936691284, 0.6000000238418579]]	6/6 [==============================] - 30s 5s/step - loss: 0.6634 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6446 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-6	109 920 002	1 538	109 918 464	5e-06 [673, [0.6266139149665833, 0.6352941393852234], [0.6126000881195068, 0.6666666865348816], [0.6784260272979736, 0.6100000143051147]]	6/6 [==============================] - 29s 5s/step - loss: 0.6308 - sparse_categorical_accuracy: 0.6588 - val_loss: 0.6127 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-6	109 920 002	1 538	109 918 464	5e-06 [1000, [0.6187468767166138, 0.6470588445663452], [0.63392174243927, 0.6666666865348816], [0.6675273776054382, 0.6100000143051147]]	6/6 [==============================] - 30s 5s/step - loss: 0.6192 - sparse_categorical_accuracy: 0.6941 - val_loss: 0.6339 - val_sparse_categorical_accuracy: 0.6667
SciBERT	OnlyClassifier	5e-6	109 920 002	1 538	109 918 464	5e-06 [558, [0.6283301115036011, 0.6235294342041016], [0.6344501376152039, 0.6666666865348816], [0.6658876538276672, 0.6100000143051147]]	6/6 [==============================] - 31s 5s/step - loss: 0.6172 - sparse_categorical_accuracy: 0.6588 - val_loss: 0.6346 - val_sparse_categorical_accuracy: 0.6667
SciBERT_Long	AllNetworkTrain	1e-4	112 672 514	112 672 514	0	0.0001 [14, [0.11656960844993591, 0.9647058844566345], [0.38633573055267334, 0.8666666746139526], [0.8085418939590454, 0.6600000262260437]]	6/6 [==============================] - 176s 29s/step - loss: 0.0019 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.4418 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	1e-4	112 672 514	112 672 514	0	0.0001 [16, [0.36803996562957764, 0.8823529481887817], [0.43926703929901123, 0.800000011920929], [0.702925443649292, 0.6499999761581421]]	6/6 [==============================] - 172s 28s/step - loss: 0.0652 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.8460 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	1e-4	112 672 514	112 672 514	0	0.0001 [20, [0.2764720320701599, 0.8941176533699036], [0.3628883361816406, 0.8666666746139526], [0.8616758584976196, 0.6499999761581421]]	6/6 [==============================] - 178s 29s/step - loss: 0.0129 - sparse_categorical_accuracy: 0.9882 - val_loss: 1.8092 - val_sparse_categorical_accuracy: 0.6667
SciBERT_Long	AllNetworkTrain	1e-4	112 672 514	112 672 514	0	0.0001 [21, [0.07630950957536697, 1.0], [0.4090147018432617, 0.8666666746139526], [0.8709699511528015, 0.6100000143051147]]	6/6 [==============================] - 168s 28s/step - loss: 4.8153e-04 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0765 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	1e-4	112 672 514	112 672 514	0	0.0001 [13, [0.3390122950077057, 0.8705882430076599], [0.44061678647994995, 0.800000011920929], [0.6723213195800781, 0.6499999761581421]]	6/6 [==============================] - 173s 29s/step - loss: 0.0765 - sparse_categorical_accuracy: 0.9529 - val_loss: 0.4780 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	2e-4	112 672 514	112 672 514	0	0.0002 [19, [0.6687631607055664, 0.6117647290229797], [0.6731439232826233, 0.6000000238418579], [0.6731436252593994, 0.6000000238418579]]	6/6 [==============================] - 173s 28s/step - loss: 0.7010 - sparse_categorical_accuracy: 0.6000 - val_loss: 0.6923 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	2e-4	112 672 514	112 672 514	0	0.0002 [37, [0.6682217121124268, 0.6117647290229797], [0.6730126738548279, 0.6000000238418579], [0.6730122566223145, 0.6000000238418579]]	6/6 [==============================] - 174s 29s/step - loss: 0.6723 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6733 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	2e-4	112 672 514	112 672 514	0	0.0002 [18, [0.275168240070343, 0.9176470637321472], [0.4902800917625427, 0.8666666746139526], [0.7941153049468994, 0.6399999856948853]]	6/6 [==============================] - 169s 28s/step - loss: 0.6913 - sparse_categorical_accuracy: 0.6235 - val_loss: 0.6736 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	2e-4	112 672 514	112 672 514	0	0.0002 [12, [0.6678305268287659, 0.6117647290229797], [0.6703193783760071, 0.6000000238418579], [0.6726717948913574, 0.6000000238418579]]	6/6 [==============================] - 177s 29s/step - loss: 0.6807 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6731 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	2e-4	112 672 514	112 672 514	0	0.0002 [18, [0.6698315739631653, 0.6117647290229797], [0.6737076640129089, 0.6000000238418579], [0.6737080216407776, 0.6000000238418579]]	6/6 [==============================] - 174s 29s/step - loss: 0.6828 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6753 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	5e-4	112 672 514	112 672 514	0	0.0005 [33, [0.6683130264282227, 0.6117647290229797], [0.6730155944824219, 0.6000000238418579], [0.6730156540870667, 0.6000000238418579]]	6/6 [==============================] - 170s 28s/step - loss: 0.6512 - sparse_categorical_accuracy: 0.6353 - val_loss: 0.6787 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	5e-4	112 672 514	112 672 514	0	0.0005 [13, [0.6754244565963745, 0.6941176652908325], [0.672366201877594, 0.6666666865348816], [0.6951991319656372, 0.5400000214576721]]	6/6 [==============================] - 169s 28s/step - loss: 0.6780 - sparse_categorical_accuracy: 0.5882 - val_loss: 0.6876 - val_sparse_categorical_accuracy: 0.6000
